dump_offer_id,dump_product,dump_product_field,dump_variant,offer_type,expected_match_count,primary_protein,mentioned_proteins,is_mixed_protein_offer,mentioned_product_families,is_multi_family_offer,contains_non_meat_product,dump_spice_variant,unit_pack_weight_g,number_of_units,bonus_weight_g,total_offer_weight_g,piece_count,pack_structure,master_itemcode,master_itemname,master_item_spec,master_unit_weight_g,master_units_per_carton,protein_match,family_match,variant_match,size_match,pack_format_match,word_similarity,character_similarity,token_similarity,match_score,label,label_status,training_eligible,pair_type,match_status,label_source,review_status
D0211,Al Kabeer Chocolate Samosas (240 gm),Samosa-Frozen,No Variant,single_product,1,,,0,samosa,0,0,unspecified,240.0,1.0,,240.0,,single_pack,CCSK,KIRI CHEESE SAMOSA,20 X 240 GMS,240.0,,1,1,1,1,1,58.6,48.5,67.5,63.0,-1,unresolved,0,unresolved_near_tie,no_exact_master_sku,rule_generated,needs_review
D0211,Al Kabeer Chocolate Samosas (240 gm),Samosa-Frozen,No Variant,single_product,1,,,0,samosa,0,0,unspecified,240.0,1.0,,240.0,,single_pack,CKSAPR,AK PRO CHICKEN SAMOSA,4 X 1.2 KGS,1200.0,,1,1,1,0,1,51.9,48.1,63.4,57.7,0,confirmed_negative,1,hard_negative_pack_size,no_exact_master_sku,rule_generated,needs_review
D0211,Al Kabeer Chocolate Samosas (240 gm),Samosa-Frozen,No Variant,single_product,1,,,0,samosa,0,0,unspecified,240.0,1.0,,240.0,,single_pack,CKBCS,BEEF COCKTAIL SAUSAGES,400 Gms x 20 Pkts,400.0,20.0,1,0,1,0,1,49.1,43.9,52.7,50.9,0,confirmed_negative,1,hard_negative_type,no_exact_master_sku,rule_generated,needs_review
D0212,Al Kabeer Chicken Samosa+ Chocolate Samosa 240 gm x 2 pcs,Samosa-Frozen,No Variant,single_product,1,chicken,chicken,0,samosa,0,0,unspecified,240.0,2.0,,480.0,,multipack,COCOS,chocolate Samosas 240 g x 20,240 Gms x 20 Pkts,240.0,20.0,1,1,1,1,1,69.0,57.9,72.9,70.9,-1,unresolved,0,unresolved_near_tie,no_exact_master_sku,rule_generated,needs_review
D0212,Al Kabeer Chicken Samosa+ Chocolate Samosa 240 gm x 2 pcs,Samosa-Frozen,No Variant,single_product,1,chicken,chicken,0,samosa,0,0,unspecified,240.0,2.0,,480.0,,multipack,CKSA,12 CHICKEN SAMOSAS,240 Gms x 20 Pkts,240.0,20.0,1,1,1,1,1,73.6,64.0,65.4,69.5,-1,unresolved,0,unresolved_near_tie,no_exact_master_sku,rule_generated,needs_review
D0212,Al Kabeer Chicken Samosa+ Chocolate Samosa 240 gm x 2 pcs,Samosa-Frozen,No Variant,single_product,1,chicken,chicken,0,samosa,0,0,unspecified,240.0,2.0,,480.0,,multipack,CKSAPR,AK PRO CHICKEN SAMOSA,4 X 1.2 KGS,1200.0,,1,1,1,0,1,73.6,59.2,64.6,69.1,0,confirmed_negative,1,hard_negative_pack_size,no_exact_master_sku,rule_generated,needs_review
D0212,Al Kabeer Chicken Samosa+ Chocolate Samosa 240 gm x 2 pcs,Samosa-Frozen,No Variant,single_product,1,chicken,chicken,0,samosa,0,0,unspecified,240.0,2.0,,480.0,,multipack,CMSA,12 MUTTON SAMOSAS,240 Gms x 20 Pkts,240.0,20.0,0,1,1,1,1,56.9,53.7,54.7,55.8,0,confirmed_negative,1,hard_negative_protein,no_exact_master_sku,rule_generated,needs_review
D0212,Al Kabeer Chicken Samosa+ Chocolate Samosa 240 gm x 2 pcs,Samosa-Frozen,No Variant,single_product,1,chicken,chicken,0,samosa,0,0,unspecified,240.0,2.0,,480.0,,multipack,VFKJ,CHICKEN JUMBO HOT DOGS,400 gm x 20 Pkts,400.0,20.0,1,0,1,0,1,50.7,49.3,58.7,54.7,0,confirmed_negative,1,hard_negative_type,no_exact_master_sku,rule_generated,needs_review
D0212,Al Kabeer Chicken Samosa+ Chocolate Samosa 240 gm x 2 pcs,Samosa-Frozen,No Variant,single_product,1,chicken,chicken,0,samosa,0,0,unspecified,240.0,2.0,,480.0,,multipack,CBBO24,24 BEEF BURGERS,1.2 Kgs x 8 Pkts,1200.0,8.0,0,0,1,0,1,40.3,35.3,39.6,40.0,0,confirmed_negative,1,easy_negative,no_exact_master_sku,rule_generated,needs_review
D0213,Al Kabeer Samosa Vegetable 480gm,Samosa-Frozen,No Variant,single_product,1,veg,veg,0,samosa,0,1,unspecified,480.0,1.0,,480.0,,single_pack,CVSAP,VEGETABLE SAMOSA TWIN PROMO PACK,480 Gms x 10 Pkts,480.0,10.0,1,1,1,1,1,50.0,46.9,66.7,58.3,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0213,Al Kabeer Samosa Vegetable 480gm,Samosa-Frozen,No Variant,single_product,1,veg,veg,0,samosa,0,1,unspecified,480.0,1.0,,480.0,,single_pack,CVSA,12 VEGETABLE SAMOSAS,240 Gms x 20 Pkts,240.0,20.0,1,1,1,0,1,57.7,53.8,66.7,62.2,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0213,Al Kabeer Samosa Vegetable 480gm,Samosa-Frozen,No Variant,single_product,1,veg,veg,0,samosa,0,1,unspecified,480.0,1.0,,480.0,,single_pack,CKSAPR,AK PRO CHICKEN SAMOSA,4 X 1.2 KGS,1200.0,,0,1,1,0,1,46.0,42.0,42.3,44.1,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0213,Al Kabeer Samosa Vegetable 480gm,Samosa-Frozen,No Variant,single_product,1,veg,veg,0,samosa,0,1,unspecified,480.0,1.0,,480.0,,single_pack,CVSR,8 VEGETABLE SPRING ROLLS,280 Gms x 20 Pkts,280.0,20.0,1,0,1,0,1,41.0,42.7,47.6,44.3,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0213,Al Kabeer Samosa Vegetable 480gm,Samosa-Frozen,No Variant,single_product,1,veg,veg,0,samosa,0,1,unspecified,480.0,1.0,,480.0,,single_pack,CLKA,LAMB KIBBEH BULK,1 Kgs x 5 Pkts,1000.0,5.0,0,0,1,0,1,29.9,35.5,29.5,29.7,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0214,"Al Kabeer Assorted (Chicken Spring Rolls 1120g, Vegetable & Chicken Samosas 1200g)",Samosa-Frozen,Other-Veg,bundle,2,,chicken|veg,1,samosa|spring_roll,1,1,unspecified,1200.0,1.0,,1200.0,,single_pack,CVSAA,VEGETABLE SAMOSAS BULK,1.2 Kgs x 4 Pkts,1200.0,4.0,1,1,1,1,1,49.1,45.5,64.9,57.0,1,confirmed_positive,1,positive,requires_business_review,rule_generated,needs_review
D0214,"Al Kabeer Assorted (Chicken Spring Rolls 1120g, Vegetable & Chicken Samosas 1200g)",Samosa-Frozen,Other-Veg,bundle,2,,chicken|veg,1,samosa|spring_roll,1,1,unspecified,1200.0,1.0,,1200.0,,single_pack,CVSA,12 VEGETABLE SAMOSAS,240 Gms x 20 Pkts,240.0,20.0,1,1,1,0,1,50.0,48.8,63.2,56.6,0,confirmed_negative,1,hard_negative_pack_size,requires_business_review,rule_generated,needs_review
D0214,"Al Kabeer Assorted (Chicken Spring Rolls 1120g, Vegetable & Chicken Samosas 1200g)",Samosa-Frozen,Other-Veg,bundle,2,,chicken|veg,1,samosa|spring_roll,1,1,unspecified,1200.0,1.0,,1200.0,,single_pack,CMSAA,MUTTON SAMOSAS BULK,1.2 Kgs x 4 Pkts,1200.0,4.0,0,1,1,1,1,41.0,34.8,45.9,43.4,0,confirmed_negative,1,hard_negative_protein,requires_business_review,rule_generated,needs_review
D0214,"Al Kabeer Assorted (Chicken Spring Rolls 1120g, Vegetable & Chicken Samosas 1200g)",Samosa-Frozen,Other-Veg,bundle,2,,chicken|veg,1,samosa|spring_roll,1,1,unspecified,1200.0,1.0,,1200.0,,single_pack,CKZSNSAPR,AK PRO Zing Chicken Strips Non Spicy 1 kg x 10,1kg X 10pkts,1000.0,,1,0,1,0,1,42.7,43.6,43.0,42.8,0,confirmed_negative,1,hard_negative_type,requires_business_review,rule_generated,needs_review
D0214,"Al Kabeer Assorted (Chicken Spring Rolls 1120g, Vegetable & Chicken Samosas 1200g)",Samosa-Frozen,Other-Veg,bundle,2,,chicken|veg,1,samosa|spring_roll,1,1,unspecified,1200.0,1.0,,1200.0,,single_pack,CLKA,LAMB KIBBEH BULK,1 Kgs x 5 Pkts,1000.0,5.0,0,0,1,0,1,37.1,29.9,33.5,35.3,0,confirmed_negative,1,easy_negative,requires_business_review,rule_generated,needs_review
D0215,Al Kabeer Kiri Cheese Samosas 240 gm,Samosa-Frozen,Other-Veg,single_product,1,,,0,samosa,0,1,unspecified,240.0,1.0,,240.0,,single_pack,CCSK,KIRI CHEESE SAMOSA,20 X 240 GMS,240.0,,1,1,1,1,1,69.7,55.0,74.6,72.2,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0215,Al Kabeer Kiri Cheese Samosas 240 gm,Samosa-Frozen,Other-Veg,single_product,1,,,0,samosa,0,1,unspecified,240.0,1.0,,240.0,,single_pack,CCSAKPR,A.K PRO CHEESE SAMOSA,4 X 1.2 KGS,1200.0,,1,1,1,0,1,57.9,54.4,63.0,60.5,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0215,Al Kabeer Kiri Cheese Samosas 240 gm,Samosa-Frozen,Other-Veg,single_product,1,,,0,samosa,0,1,unspecified,240.0,1.0,,240.0,,single_pack,VPAN,PANEER CUBES,200 gm x 20 Pkts,200.0,20.0,1,0,1,0,1,47.2,37.7,50.5,48.8,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0216,ALKABEER VEGETABLE SAMOSA/SPRING ROLL/ROLLS 240/280 gm,Samosa-Frozen,Other-Veg,bundle,2,veg,veg,0,samosa|spring_roll,1,1,unspecified,280.0,1.0,,280.0,,single_pack,CVSR,8 VEGETABLE SPRING ROLLS,280 Gms x 20 Pkts,280.0,20.0,1,1,1,1,1,55.0,52.3,61.8,58.4,1,confirmed_positive,1,positive,requires_business_review,rule_generated,needs_review
D0216,ALKABEER VEGETABLE SAMOSA/SPRING ROLL/ROLLS 240/280 gm,Samosa-Frozen,Other-Veg,bundle,2,veg,veg,0,samosa|spring_roll,1,1,unspecified,280.0,1.0,,280.0,,single_pack,CVSAPR,AK PRO VEGETABLE SAMOSA,1.2 Kgs x 4 Pkts,1200.0,4.0,1,1,1,0,1,56.7,49.6,59.8,58.3,0,confirmed_negative,1,hard_negative_pack_size,requires_business_review,rule_generated,needs_review
D0216,ALKABEER VEGETABLE SAMOSA/SPRING ROLL/ROLLS 240/280 gm,Samosa-Frozen,Other-Veg,bundle,2,veg,veg,0,samosa|spring_roll,1,1,unspecified,280.0,1.0,,280.0,,single_pack,CKSR,8 CHICKEN SPRING ROLLS,280 Gms x 20 Pkts,280.0,20.0,0,1,1,1,1,48.3,44.1,52.9,50.6,0,confirmed_negative,1,hard_negative_protein,requires_business_review,rule_generated,needs_review
D0216,ALKABEER VEGETABLE SAMOSA/SPRING ROLL/ROLLS 240/280 gm,Samosa-Frozen,Other-Veg,bundle,2,veg,veg,0,samosa|spring_roll,1,1,unspecified,280.0,1.0,,280.0,,single_pack,VVGPC,Green Peas with Carrots,400 gm x 20 Pkts,400.0,20.0,1,0,1,0,1,39.7,37.0,43.1,41.4,0,confirmed_negative,1,hard_negative_type,requires_business_review,rule_generated,needs_review
D0216,ALKABEER VEGETABLE SAMOSA/SPRING ROLL/ROLLS 240/280 gm,Samosa-Frozen,Other-Veg,bundle,2,veg,veg,0,samosa|spring_roll,1,1,unspecified,280.0,1.0,,280.0,,single_pack,CKBT,TAYEBAT CHICKEN BURGER,1 Kgs x 9 Pkts,1000.0,9.0,0,0,1,0,1,31.9,31.9,32.8,32.3,0,confirmed_negative,1,easy_negative,requires_business_review,rule_generated,needs_review
D0220,ALKABEER SAMOSAS PUNJABI 1 kg,Samosa-Frozen,Punjabi,single_product,1,,,0,samosa,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CVPS,FROZEN PUNJABI SAMOSA,900GM X 10PKT,900.0,,1,1,1,1,1,65.4,50.5,64.9,65.2,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0220,ALKABEER SAMOSAS PUNJABI 1 kg,Samosa-Frozen,Punjabi,single_product,1,,,0,samosa,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,VPS,PUNJABI SAMOSA,450 GMS X 10 PKTS,450.0,10.0,1,1,1,0,1,72.2,55.7,70.3,71.2,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0220,ALKABEER SAMOSAS PUNJABI 1 kg,Samosa-Frozen,Punjabi,single_product,1,,,0,samosa,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKBCS,BEEF COCKTAIL SAUSAGES,400 Gms x 20 Pkts,400.0,20.0,1,0,1,0,1,41.7,38.3,47.6,44.7,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0221,"Al Kabeer MUTTON, PUNJABI SAMOSA OR CHEESE SPRING ROLLS, 240 - 450 gm",Samosa-Frozen,Punjabi,bundle,2,lamb,lamb,0,samosa|spring_roll,1,1,unspecified,240.0,1.0,,240.0,,single_pack,CCSK,KIRI CHEESE SAMOSA,20 X 240 GMS,240.0,,1,1,1,1,1,55.7,52.9,63.0,59.3,1,confirmed_positive,1,positive,requires_business_review,rule_generated,needs_review
D0221,"Al Kabeer MUTTON, PUNJABI SAMOSA OR CHEESE SPRING ROLLS, 240 - 450 gm",Samosa-Frozen,Punjabi,bundle,2,lamb,lamb,0,samosa|spring_roll,1,1,unspecified,240.0,1.0,,240.0,,single_pack,CVPS,FROZEN PUNJABI SAMOSA,900GM X 10PKT,900.0,,1,1,1,0,1,55.8,47.6,50.9,53.3,0,confirmed_negative,1,hard_negative_pack_size,requires_business_review,rule_generated,needs_review
D0221,"Al Kabeer MUTTON, PUNJABI SAMOSA OR CHEESE SPRING ROLLS, 240 - 450 gm",Samosa-Frozen,Punjabi,bundle,2,lamb,lamb,0,samosa|spring_roll,1,1,unspecified,240.0,1.0,,240.0,,single_pack,CKSR,8 CHICKEN SPRING ROLLS,280 Gms x 20 Pkts,280.0,20.0,0,1,1,0,1,45.6,46.8,52.1,48.8,0,confirmed_negative,1,hard_negative_protein,requires_business_review,rule_generated,needs_review
D0221,"Al Kabeer MUTTON, PUNJABI SAMOSA OR CHEESE SPRING ROLLS, 240 - 450 gm",Samosa-Frozen,Punjabi,bundle,2,lamb,lamb,0,samosa|spring_roll,1,1,unspecified,240.0,1.0,,240.0,,single_pack,CVJCS,JALAPENO & CHEESE STICKS 250,250 Gms x 20 Pkts,250.0,20.0,1,0,1,1,1,43.4,42.3,47.6,45.5,0,confirmed_negative,1,hard_negative_type,requires_business_review,rule_generated,needs_review
D0221,"Al Kabeer MUTTON, PUNJABI SAMOSA OR CHEESE SPRING ROLLS, 240 - 450 gm",Samosa-Frozen,Punjabi,bundle,2,lamb,lamb,0,samosa|spring_roll,1,1,unspecified,240.0,1.0,,240.0,,single_pack,CKZSSB,ZING CHICKEN STRIPS -SMOKEY BUFFALO,700 GM X 8 PKT,700.0,8.0,0,0,1,0,1,36.4,37.5,39.7,38.0,0,confirmed_negative,1,easy_negative,requires_business_review,rule_generated,needs_review
D0222,Al Kabeer Punjabi Samosas 450 gm,Samosa-Frozen,Punjabi,single_product,1,,,0,samosa,0,0,unspecified,450.0,1.0,,450.0,,single_pack,VPS,PUNJABI SAMOSA,450 GMS X 10 PKTS,450.0,10.0,1,1,1,1,1,74.0,58.0,72.7,73.4,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0222,Al Kabeer Punjabi Samosas 450 gm,Samosa-Frozen,Punjabi,single_product,1,,,0,samosa,0,0,unspecified,450.0,1.0,,450.0,,single_pack,CVPS,FROZEN PUNJABI SAMOSA,900GM X 10PKT,900.0,,1,1,1,0,1,63.6,56.4,62.5,63.1,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0222,Al Kabeer Punjabi Samosas 450 gm,Samosa-Frozen,Punjabi,single_product,1,,,0,samosa,0,0,unspecified,450.0,1.0,,450.0,,single_pack,CKBCS,BEEF COCKTAIL SAUSAGES,400 Gms x 20 Pkts,400.0,20.0,1,0,1,0,1,40.7,40.7,46.0,43.3,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0223,Al Kabeer Punjabi Samosa 900 gm,Samosa-Frozen,Punjabi,single_product,1,,,0,samosa,0,0,unspecified,900.0,1.0,,900.0,,single_pack,CVPS,FROZEN PUNJABI SAMOSA,900GM X 10PKT,900.0,,1,1,1,1,1,62.4,56.9,62.2,62.3,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0223,Al Kabeer Punjabi Samosa 900 gm,Samosa-Frozen,Punjabi,single_product,1,,,0,samosa,0,0,unspecified,900.0,1.0,,900.0,,single_pack,VPS,PUNJABI SAMOSA,450 GMS X 10 PKTS,450.0,10.0,1,1,1,0,1,72.7,58.6,63.8,68.2,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0223,Al Kabeer Punjabi Samosa 900 gm,Samosa-Frozen,Punjabi,single_product,1,,,0,samosa,0,0,unspecified,900.0,1.0,,900.0,,single_pack,CKBCS,BEEF COCKTAIL SAUSAGES,400 Gms x 20 Pkts,400.0,20.0,1,0,1,0,1,39.3,39.3,43.0,41.2,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0224,Al Kabeer Beef Cocktail Sausages 400Gm,Sausages-Frozen,No Variant,single_product,1,beef,beef,0,sausage,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CKBCS,BEEF COCKTAIL SAUSAGES,400 Gms x 20 Pkts,400.0,20.0,1,1,1,1,1,64.4,61.0,73.3,68.9,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0224,Al Kabeer Beef Cocktail Sausages 400Gm,Sausages-Frozen,No Variant,single_product,1,beef,beef,0,sausage,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CVSF,STUFFED FELAFEL,750 g. x 8,750.0,,1,1,1,0,1,40.4,34.9,39.1,39.7,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0224,Al Kabeer Beef Cocktail Sausages 400Gm,Sausages-Frozen,No Variant,single_product,1,beef,beef,0,sausage,0,0,unspecified,400.0,1.0,,400.0,,single_pack,VKCCSC,Chicken Cocktail  Frank 300 G  x 24,300 gm x 24 Pkts,300.0,24.0,0,1,1,0,1,47.5,39.2,61.8,54.7,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0224,Al Kabeer Beef Cocktail Sausages 400Gm,Sausages-Frozen,No Variant,single_product,1,beef,beef,0,sausage,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CFB,BEEF FRANKS,454 Gms x 20 Pkts,454.0,20.0,1,0,1,0,1,52.1,43.8,51.2,51.7,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0224,Al Kabeer Beef Cocktail Sausages 400Gm,Sausages-Frozen,No Variant,single_product,1,beef,beef,0,sausage,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CKN400,CHICKEN NUGGETS (400G),400 Gms x 12 Pkts,400.0,12.0,0,0,1,1,1,42.7,37.6,40.5,41.6,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0225,Al Kabeer Tandoori Chicken Tikka/Shish Tawook/Chicken Seekh Kebab 1 kg,Seekh Kabab-Frozen,No Variant,bundle,3,chicken,chicken,0,kebab|shish_tawook|tikka,1,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKCSB,CHICKEN SEEKH KEBAB BULK,1 kg x 5,1000.0,5.0,1,1,1,1,1,56.6,53.8,74.6,65.6,1,confirmed_positive,1,positive,requires_business_review,rule_generated,needs_review
D0225,Al Kabeer Tandoori Chicken Tikka/Shish Tawook/Chicken Seekh Kebab 1 kg,Seekh Kabab-Frozen,No Variant,bundle,3,chicken,chicken,0,kebab|shish_tawook|tikka,1,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKCS,8 CHICKEN SEEKH KEBAB,320 Gms x 24 Pkts,320.0,24.0,1,1,1,0,1,52.7,51.4,60.3,56.5,0,confirmed_negative,1,hard_negative_pack_size,requires_business_review,rule_generated,needs_review
D0225,Al Kabeer Tandoori Chicken Tikka/Shish Tawook/Chicken Seekh Kebab 1 kg,Seekh Kabab-Frozen,No Variant,bundle,3,chicken,chicken,0,kebab|shish_tawook|tikka,1,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKBS,8 BEEF SEEKH KEBAB,320 Gms x 24 Pkts,320.0,24.0,0,1,1,0,1,46.5,42.3,42.7,44.6,0,confirmed_negative,1,hard_negative_protein,requires_business_review,rule_generated,needs_review
D0225,Al Kabeer Tandoori Chicken Tikka/Shish Tawook/Chicken Seekh Kebab 1 kg,Seekh Kabab-Frozen,No Variant,bundle,3,chicken,chicken,0,kebab|shish_tawook|tikka,1,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKMCB,TENDER CHICKEN BREAST,1 Kgs x 5 Pkts,1000.0,5.0,1,0,1,1,1,47.7,51.6,55.2,51.5,0,confirmed_negative,1,hard_negative_type,requires_business_review,rule_generated,needs_review
D0225,Al Kabeer Tandoori Chicken Tikka/Shish Tawook/Chicken Seekh Kebab 1 kg,Seekh Kabab-Frozen,No Variant,bundle,3,chicken,chicken,0,kebab|shish_tawook|tikka,1,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CBBUR,BEEF BURGERS 56 g.,840 g. x 9,840.0,,0,0,1,0,1,26.3,27.7,23.1,24.7,0,confirmed_negative,1,easy_negative,requires_business_review,rule_generated,needs_review
D0227,Al Kabeer Chicken Seekh Kebabs 320 gm,Seekh Kabab-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,320.0,1.0,,320.0,,single_pack,CKCS,8 CHICKEN SEEKH KEBAB,320 Gms x 24 Pkts,320.0,24.0,1,1,1,1,1,71.3,59.1,71.3,71.3,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0227,Al Kabeer Chicken Seekh Kebabs 320 gm,Seekh Kabab-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,320.0,1.0,,320.0,,single_pack,CKCSB,CHICKEN SEEKH KEBAB BULK,1 kg x 5,1000.0,5.0,1,1,1,0,1,67.9,57.1,62.5,65.2,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0227,Al Kabeer Chicken Seekh Kebabs 320 gm,Seekh Kabab-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,320.0,1.0,,320.0,,single_pack,CKBS,8 BEEF SEEKH KEBAB,320 Gms x 24 Pkts,320.0,24.0,0,1,1,1,1,64.2,53.2,59.5,61.9,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0227,Al Kabeer Chicken Seekh Kebabs 320 gm,Seekh Kabab-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,320.0,1.0,,320.0,,single_pack,CKK,CHICKEN KIBBEH 400,400 Gms x 12 Pkts,400.0,12.0,1,0,1,0,1,50.0,41.9,54.4,52.2,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0227,Al Kabeer Chicken Seekh Kebabs 320 gm,Seekh Kabab-Frozen,No Variant,single_product,1,chicken,chicken,0,kebab,0,0,unspecified,320.0,1.0,,320.0,,single_pack,CVSAA,VEGETABLE SAMOSAS BULK,1.2 Kgs x 4 Pkts,1200.0,4.0,0,0,1,0,1,35.9,34.2,36.6,36.2,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0229,Al Kabeer Shish Tawook 240 gm,Shish/Sheesh Tawook-Frozen,No Variant,single_product,1,,,0,shish_tawook,0,0,unspecified,240.0,1.0,,240.0,,single_pack,CKST,SHISH TAWOOK,240 Gms x 20 Pkts,240.0,20.0,1,1,1,1,1,63.5,50.0,50.5,57.0,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0229,Al Kabeer Shish Tawook 240 gm,Shish/Sheesh Tawook-Frozen,No Variant,single_product,1,,,0,shish_tawook,0,0,unspecified,240.0,1.0,,240.0,,single_pack,CKSTA,SHISH TAWOOK BULK,1 Kgs x 5 Pkts,1000.0,5.0,1,1,1,0,1,57.7,48.6,46.2,51.9,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0229,Al Kabeer Shish Tawook 240 gm,Shish/Sheesh Tawook-Frozen,No Variant,single_product,1,,,0,shish_tawook,0,0,unspecified,240.0,1.0,,240.0,,single_pack,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,600.0,12.0,1,0,1,0,1,48.4,42.1,47.4,47.9,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0233,Al Kabeer Chicken Spring Rolls 1120g,Spring Roll-Frozen,No Variant,single_product,1,chicken,chicken,0,spring_roll,0,0,unspecified,1120.0,1.0,,1120.0,,single_pack,CKSRA,CHICKEN SPRING ROLL BULK (5*1120G),1.12 kg x 5 pkts,1120.0,5.0,1,1,1,1,1,60.7,51.0,63.3,62.0,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0233,Al Kabeer Chicken Spring Rolls 1120g,Spring Roll-Frozen,No Variant,single_product,1,chicken,chicken,0,spring_roll,0,0,unspecified,1120.0,1.0,,1120.0,,single_pack,CKSR,8 CHICKEN SPRING ROLLS,280 Gms x 20 Pkts,280.0,20.0,1,1,1,0,1,65.6,57.4,75.8,70.7,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0233,Al Kabeer Chicken Spring Rolls 1120g,Spring Roll-Frozen,No Variant,single_product,1,chicken,chicken,0,spring_roll,0,0,unspecified,1120.0,1.0,,1120.0,,single_pack,CVSR,8 VEGETABLE SPRING ROLLS,280 Gms x 20 Pkts,280.0,20.0,0,1,1,0,1,50.8,52.4,60.2,55.5,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0233,Al Kabeer Chicken Spring Rolls 1120g,Spring Roll-Frozen,No Variant,single_product,1,chicken,chicken,0,spring_roll,0,0,unspecified,1120.0,1.0,,1120.0,,single_pack,CKZL,ZING CHICKEN LOLLIPOP 420,420 Gms x 12 Pkts,420.0,12.0,1,0,1,0,1,51.6,38.7,52.6,52.1,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0233,Al Kabeer Chicken Spring Rolls 1120g,Spring Roll-Frozen,No Variant,single_product,1,chicken,chicken,0,spring_roll,0,0,unspecified,1120.0,1.0,,1120.0,,single_pack,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,400.0,12.0,0,0,1,0,1,32.5,29.1,36.7,34.6,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0235,AL KABEER CHEESE SPRING ROLLS 240GM/ VEGETABLE SPRING ROLLS 280GM /CHICKEN SPRING ROLLS 280GM,Spring Roll-Frozen,No Variant,multiple_choice,2,,chicken|veg,1,spring_roll,0,1,unspecified,240.0,1.0,,240.0,,single_pack,CVSR,8 VEGETABLE SPRING ROLLS,280 Gms x 20 Pkts,280.0,20.0,1,1,1,1,1,66.7,60.1,68.4,67.5,1,confirmed_positive,1,positive,valid_multi_sku,rule_generated,approved
