dump_row_id,offerid,offer_name,brand_name,dump_product,dump_variant,dump_segment,dump_packsize,candidate_rank,master_itemcode,master_itemname,master_item_spec,master_category,match_score,token_set_score,wratio_score,size_status,top1_margin,label,label_source
14448,33107006,"AL KABEER MIXED VEGETABLES OR GREEN PEAS, 900 gm",Al Kabeer,Mix Vegetables-Frozen,No Variant,Frozen Vegetables,900 gm,1,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,52.62,42.99,85.5,conflict,0.38,,manual_required
14451,33107008,"AL KABEER SEASONED WEDGES, 750 gm",Al Kabeer,Potato Wedges-Frozen,No Variant,Frozen Fries & Onion Rings,750 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,52.7,43.2,85.5,conflict,0.51,,manual_required
14463,33112700,ALKABEER GREEN PEAS/ MIX VEGETABLES 900 gm,Al Kabeer,Mix Vegetables-Frozen,No Variant,Frozen Vegetables,900 gm,1,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,52.16,41.67,85.5,conflict,0.3,,manual_required
14464,33112700,ALKABEER GREEN PEAS/ MIX VEGETABLES 900 gm,Al Kabeer,Green/Garden Peas-Frozen,No Variant,Frozen Vegetables,900 gm,1,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,51.85,40.78,85.5,conflict,0.02,,manual_required
14465,33112710,AL KABEER ZING CHICKEN STRIPS/(N/SPC) 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,54.69,48.89,85.5,conflict,1.89,,manual_required
14467,33112747,ALKABEER CHICKEN NUGGETS/CRAZY 750 gm,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CKBCS,BEEF COCKTAIL SAUSAGES,400 Gms x 20 Pkts,SAUSAGES,53.26,44.83,85.5,conflict,0.95,,manual_required
14469,33112792,AL KABEER HASH BROWNS 2.5 kg,Al Kabeer,Hash browns,No Variant,Frozen Potato/ Fries/ Onion rings,2.5 kg,1,SFM,FISH MILK,1 kg x 10 Pkts,TRADING-FISH,51.97,41.12,85.5,conflict,0.8,,manual_required
14473,33114453,Al Kabeer Chicken 'N' Cheese Rings (300 gm),Al Kabeer,Chicken Cheese Stick-Frozen,No Variant,Frozen Barbeque Products,300 gm,1,CCSRA,8 CHEESE SPRING ROLLS,240 Gms x 20 Pkts,SPRING ROLL,54.51,48.39,85.5,conflict,0.21,,manual_required
14478,33116120,AL KABEER BLACBERRIES / BLUEBERRIES 350 gm,Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,53.05,44.21,85.5,conflict,0.86,,manual_required
14485,33119309,Al Kabeer Hash Browns 2500 gm,Al Kabeer,Hash browns,No Variant,Frozen Potato/ Fries/ Onion rings,2.5 kg,1,CBBO24,24 BEEF BURGERS,1.2 Kgs x 8 Pkts,BURGERS,51.58,40.0,85.5,conflict,0.49,,manual_required
14490,33119817,Al Kabeer Blackberries/Blueberries 350 gm,Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,52.89,43.75,85.5,conflict,0.86,,manual_required
14497,33120942,Al Kabeer Green Peas & Carrots /Green Peas 900 gm,Al Kabeer,Green/Garden Peas-Frozen,No Variant,Frozen Vegetables,900 gm,1,CCSRA,8 CHEESE SPRING ROLLS,240 Gms x 20 Pkts,SPRING ROLL,51.81,40.68,85.5,conflict,0.36,,manual_required
14509,33125031,Al Kabeer Punjabi Samosa 900 gm,Al Kabeer,Samosa-Frozen,Punjabi,"Frozen Pizzas, Wraps, Sandwiches",900 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,53.89,46.6,85.5,conflict,0.67,,manual_required
14513,33125034,Al Kabeer Zing Chicken Fillets Normal / Spicy 750 gm Assorted ,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,750 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,53.51,45.53,85.5,conflict,0.51,,manual_required
14516,33125036,Al Kabeer Chicken Strips Normal / Spicy 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,54.17,47.42,85.5,conflict,2.33,,manual_required
14521,33125041,Al Kabeer Blueberries or Blackberries 350 Gm ,Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,53.13,44.44,85.5,conflict,1.56,,manual_required
14539,33127385,Al Kabeer Hash Browns 2.5 kg,Al Kabeer,Hash browns,No Variant,Frozen Potato/ Fries/ Onion rings,2.5 kg,1,SFM,FISH MILK,1 kg x 10 Pkts,TRADING-FISH,51.97,41.12,85.5,conflict,0.8,,manual_required
14540,33129545,ALKABEER FRENCH FRIES 2.5kg,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,2.5 kg,1,CFBFA,BREADED FISH FILLET BULK,1 Kgs x 5 Pkts,FILLETS,52.24,41.9,85.5,conflict,0.08,,manual_required
14541,33129705,Al Kabeer Paneer Cubes 200 gm,Al Kabeer,Paneer,No Variant,Paneer,200 gm,1,CKCCR,CHICKEN ‘N’ CHEESE RINGS 300,300 gms x 12 pkts,POP-CORN & CHICKEN FRIES,52.79,43.48,85.5,conflict,0.32,,manual_required
14548,33142260,Al Kabeer Zing Chicken Strips / Spicy 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,54.69,48.89,85.5,conflict,2.65,,manual_required
14550,33142283,Al Kabeer Punjabi Samosa 900 gm,Al Kabeer,Samosa-Frozen,Punjabi,"Frozen Pizzas, Wraps, Sandwiches",900 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,53.89,46.6,85.5,conflict,0.67,,manual_required
14554,33169258,Al Kabeer French Fries 1000 g,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,1 kg,1,CCSAKPR,A.K PRO CHEESE SAMOSA,4 X 1.2 KGS,SAMOSA,52.13,41.58,85.5,conflict,0.41,,manual_required
14555,33169916,Al Kabeer Green Peas and Carrots 900 gm,Al Kabeer,Green/Garden Peas-Frozen,No Variant,Frozen Vegetables,900 gm,1,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,51.82,40.71,85.5,conflict,0.0,,manual_required
14558,33242135,Al Kabeer Zing Chicken Fillet or Strips Assorted 750 gm,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,750 gm,1,CKCKB,CHICKEN BURGERS 56 g,840 g. x 9,BURGERS,52.28,42.0,85.5,conflict,1.11,,manual_required
14559,33242135,Al Kabeer Zing Chicken Fillet or Strips Assorted 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Marinated & Breaded,750 gm,1,CCF,CHICKEN FRIES,12 PKTS X 400 GRM,POP-CORN & CHICKEN FRIES,54.01,46.97,85.5,conflict,0.46,,manual_required
14563,33253284,Al Kabeer French Fries 2500 gm,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,2.5 kg,1,CCSK,KIRI CHEESE SAMOSA,20 X 240 GMS,SAMOSA,52.53,42.72,85.5,conflict,0.52,,manual_required
14570,33253348,Al Kabeer Zing Chicken Strips/spicy750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Marinated & Breaded,750 gm,1,CCCB,CHICKEN BIRYANI 400,400 Gms x 12 Pkts,READY2EAT,53.91,46.67,85.5,conflict,0.47,,manual_required
14577,33302590,ALKABEER TENDER CHICKEN BREAST 1000GM,Al Kabeer,Chicken Breast-Frozen,No Variant,Frozen Chicken Parts,1000 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,52.58,42.86,85.5,conflict,0.19,,manual_required
14579,33303303,"Al Kabeer TENDER CHICKEN BREAST, 1000GM",Al Kabeer,Chicken Breast-Frozen,No Variant,Frozen Chicken Parts,1000 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,52.58,42.86,85.5,conflict,0.19,,manual_required
14580,33303568,"Al Kabeer CHICKEN TANDOORI TIKKA,1000 gm",Al Kabeer,Chicken Tikka-Frozen,No Variant,Frozen Barbeque Products,1000 gm,1,CCCB,CHICKEN BIRYANI 400,400 Gms x 12 Pkts,READY2EAT,54.15,47.37,85.5,conflict,2.23,,manual_required
14587,33303586,"AL KABEER PUNJABI SAMOSA, 900 gm",Al Kabeer,Samosa-Frozen,Punjabi,"Frozen Pizzas, Wraps, Sandwiches",900 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,53.89,46.6,85.5,conflict,0.67,,manual_required
14589,33304458,ALKABEER FRENCH FRIES 2.5kg,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,2.5 kg,1,CFBFA,BREADED FISH FILLET BULK,1 Kgs x 5 Pkts,FILLETS,52.24,41.9,85.5,conflict,0.08,,manual_required
14593,33304495,AL KABEER HASH BROWNS 2.5 kg,Al Kabeer,Hash browns,No Variant,Frozen Potato/ Fries/ Onion rings,2.5 kg,1,SFM,FISH MILK,1 kg x 10 Pkts,TRADING-FISH,51.97,41.12,85.5,conflict,0.8,,manual_required
14604,33319377,Al Kabeer Punjabi Samosa 900 gm,Al Kabeer,Samosa-Frozen,Punjabi,"Frozen Pizzas, Wraps, Sandwiches",900 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,53.89,46.6,85.5,conflict,0.67,,manual_required
14618,33319390,Al Kabeer Blackberries or Blueberries 350 gm,Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,53.13,44.44,85.5,conflict,1.56,,manual_required
14623,33320751,Al Kabeer Paneer Cubes 200 gm,Al Kabeer,Paneer,No Variant,Paneer,200 gm,1,CKCCR,CHICKEN ‘N’ CHEESE RINGS 300,300 gms x 12 pkts,POP-CORN & CHICKEN FRIES,52.79,43.48,85.5,conflict,0.32,,manual_required
14641,33332430,Al Kabeer French Fries 1000g,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,1 kg,1,CCSAKPR,A.K PRO CHEESE SAMOSA,4 X 1.2 KGS,SAMOSA,52.13,41.58,85.5,conflict,0.41,,manual_required
14655,33343733,Al Kabeer BLACKBERRIES / BLUEBERRIES 350gm,Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,52.42,42.42,85.5,conflict,0.11,,manual_required
14656,33343737,Al Kabeer TENDER CHICKEN BREAST 1000gm,Al Kabeer,Chicken Breast-Frozen,No Variant,Frozen Chicken Parts,1000 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,52.58,42.86,85.5,conflict,0.19,,manual_required
14659,33344065,Al Kabeer Tender Chicken Breast 1000gm,Al Kabeer,Chicken Breast-Frozen,No Variant,Frozen Chicken Parts,1000 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,52.58,42.86,85.5,conflict,0.19,,manual_required
14665,33390170,Al Kabeer Chicken Strips Non-spicy 750 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,750 gm,1,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,52.67,43.14,85.5,conflict,0.96,,manual_required
14668,33402390,AL KABEER WAFFLE FRIES 750 gm,Al Kabeer,Crisscut Fries-Frozen,No Variant,Frozen Fries & Onion Rings,750 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,52.41,42.37,85.5,conflict,1.37,,manual_required
14677,33456138,Al Kabeer Blue/Blackberries Frozen 350 gm,Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBUR,BEEF BURGERS 56 g.,840 g. x 9,BURGERS,52.73,43.3,85.5,conflict,0.6,,manual_required
14680,33456175,Al Kabeer Zing Chicken Strips NON Spicy/Spicy 750 gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKJCNA,JUMBO CHICKEN NUGGETS,1 Kgs x 5 Pkts,NUGGETS,52.19,41.76,85.5,conflict,0.3,,manual_required
14685,33461232,Al kabeer Big chicken nuggets 750 gm,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,52.49,42.62,85.5,conflict,0.18,,manual_required
14688,33461273,Al kabeer Zing Chicken Strips Zing 750gm,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,53.67,45.98,85.5,conflict,0.36,,manual_required
14696,33508623,AL KABEER HASH BROWNS 2.5 kg,Al Kabeer,Hash browns,No Variant,Frozen Potato/ Fries/ Onion rings,2.5 kg,1,SFM,FISH MILK,1 kg x 10 Pkts,TRADING-FISH,51.97,41.12,85.5,conflict,0.8,,manual_required
14697,33508629,ALKABEER GREEN PEAS/CARROT & PEAS 900 gm,Al Kabeer,Green/Garden Peas-Frozen,No Variant,Frozen Vegetables,900 gm,1,CCSRA,8 CHEESE SPRING ROLLS,240 Gms x 20 Pkts,SPRING ROLL,51.93,41.03,85.5,conflict,0.36,,manual_required
14698,33508637,ALKABEER STRAWBERRIES 900 gm/MANGO PULP 1000 gm,Al Kabeer,Mango-Frozen,No Variant,Frozen Fruits,1 kg,1,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,52.44,42.48,85.5,conflict,0.2,,manual_required
14699,33508637,ALKABEER STRAWBERRIES 900 gm/MANGO PULP 1000 gm,Al Kabeer,Strawberry-Frozen,No Variant,Frozen Fruits,900 gm,1,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,52.28,42.02,85.5,conflict,0.2,,manual_required
14700,33508680,Al Kabeer French Fries 2500 gm,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,2.5 kg,1,CCSK,KIRI CHEESE SAMOSA,20 X 240 GMS,SAMOSA,52.53,42.72,85.5,conflict,0.52,,manual_required
14704,33508969,ALKABEER TENDER CHICKEN BREAST 1000GM,Al Kabeer,Chicken Breast-Frozen,No Variant,Frozen Chicken Parts,1000 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,52.58,42.86,85.5,conflict,0.19,,manual_required
14705,33511237,Al Kabeer BLACKBERRIES / BLUEBERRIES 350 gm,Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,52.89,43.75,85.5,conflict,0.86,,manual_required
14714,33518694,Al Kabeer Punjabi Samosa 900 gm,Al Kabeer,Samosa-Frozen,Punjabi,"Frozen Pizzas, Wraps, Sandwiches",900 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,53.89,46.6,85.5,conflict,0.67,,manual_required
14716,33518707,Al Kabeer Zing Chicken Fillets Normal / Spicy 750 gm,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,750 gm,1,CKCSB,CHICKEN SEEKH KEBAB BULK,1 kg x 5,KEBAB,53.52,45.57,85.5,conflict,0.9,,manual_required
14730,33519404,Al Kabeer Blueberries Frozen Fruits 350 gm,Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,52.76,43.37,85.5,conflict,1.0,,manual_required
14740,33524460,al kabeer French Fries 1000g,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,1 kg,1,CCSAKPR,A.K PRO CHEESE SAMOSA,4 X 1.2 KGS,SAMOSA,52.13,41.58,85.5,conflict,0.41,,manual_required
14741,33524684,Al Kabeer Paneer Cubes 500 gm,Al Kabeer,Paneer,No Variant,Paneer,500 gm,1,CKCCR,CHICKEN ‘N’ CHEESE RINGS 300,300 gms x 12 pkts,POP-CORN & CHICKEN FRIES,52.03,41.3,85.5,conflict,0.12,,manual_required
14744,33525090,Al Kabeer Krazee Chicken Nuggets 750 gm,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,52.18,41.74,85.5,conflict,0.05,,manual_required
14745,33525415,Al Kabeer French Fries 1000 g,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,1 kg,1,CCSAKPR,A.K PRO CHEESE SAMOSA,4 X 1.2 KGS,SAMOSA,52.13,41.58,85.5,conflict,0.41,,manual_required
14750,33528960,AL KABEER CHICKEN POP CORN 750gm,Al Kabeer,Chicken Popcorn-Frozen,No Variant,Marinated & Breaded,750 gm,1,CKCKB,CHICKEN BURGERS 56 g,840 g. x 9,BURGERS,51.89,40.91,85.5,conflict,0.44,,manual_required
14751,33529051,Al Kabeer Tender Chicken Breast 1000GM,Al Kabeer,Chicken Breast-Frozen,No Variant,Frozen Chicken Parts,1000 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,52.58,42.86,85.5,conflict,0.19,,manual_required
14759,33541843,Al Kabeer Chicken Kofta 300 gm,Al Kabeer,Chicken Kofta-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,300 gm,1,CCCB,CHICKEN BIRYANI 400,400 Gms x 12 Pkts,READY2EAT,54.43,48.15,85.5,conflict,1.81,,manual_required
14768,33598693,Al Kabeer Chicken Strips Non-spicy 750 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,750 gm,1,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,52.67,43.14,85.5,conflict,0.96,,manual_required
14772,33617317,Al Kabeer Zing Chicken Fillet Non Spicy 750 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,750 gm,1,CKN,CHICKEN NUGGETS,270 Gms x 20 Pkts,NUGGETS,54.0,46.94,85.5,conflict,1.85,,manual_required
14774,33663861,Al Kabeer chicken zinger fillets/ Spicy 750gm,Al Kabeer,Chicken Fillets-Frozen,Spicy,Zing,750 gm,1,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,53.91,46.67,85.5,conflict,1.75,,manual_required
14775,33663861,Al Kabeer chicken zinger fillets/ Spicy 750gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,750 gm,1,CKN,CHICKEN NUGGETS,270 Gms x 20 Pkts,NUGGETS,54.17,47.42,85.5,conflict,2.28,,manual_required
14783,33663934,Al Kabeer French Fries 2.5 kg,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,2.5 kg,1,CFBFA,BREADED FISH FILLET BULK,1 Kgs x 5 Pkts,FILLETS,52.24,41.9,85.5,conflict,0.08,,manual_required
14785,33663990,Al Kabeer Panjabi Samosas 900gm,Al Kabeer,Samosa-Frozen,Punjabi,"Frozen Pizzas, Wraps, Sandwiches",900 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,54.21,47.54,85.5,conflict,0.31,,manual_required
14791,33708073,Al Kabeer Paneer Cubes 200 gm,Al Kabeer,Paneer,No Variant,Paneer,200 gm,1,CKCCR,CHICKEN ‘N’ CHEESE RINGS 300,300 gms x 12 pkts,POP-CORN & CHICKEN FRIES,52.79,43.48,85.5,conflict,0.32,,manual_required
14792,33714537,Alkabeer French Fries 2.5kg,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,2.5 kg,1,CFBFA,BREADED FISH FILLET BULK,1 Kgs x 5 Pkts,FILLETS,52.24,41.9,85.5,conflict,0.08,,manual_required
14795,33714649,ALKABEER GREEN PEAS/ MIX VEGETABLES 900 gm,Al Kabeer,Green/Garden Peas-Frozen,No Variant,Frozen Vegetables,900 gm,1,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,51.85,40.78,85.5,conflict,0.02,,manual_required
14796,33714649,ALKABEER GREEN PEAS/ MIX VEGETABLES 900 gm,Al Kabeer,Mix Vegetables-Frozen,No Variant,Frozen Vegetables,900 gm,1,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,52.16,41.67,85.5,conflict,0.3,,manual_required
14797,33714660,Al Kabeer Hash Browns 2.5 kg,Al Kabeer,Hash browns,No Variant,Frozen Potato/ Fries/ Onion rings,2.5 kg,1,SFM,FISH MILK,1 kg x 10 Pkts,TRADING-FISH,51.97,41.12,85.5,conflict,0.8,,manual_required
14800,33715053,AL KABEER CRAZY CHICKEN NUGGETS / CHICKEN NUGGETS / BREADED CHICKEN FILLET 750 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CCCTM,CHICKEN TIKKA MAKHANI & PILAU RICE,450 Gms x 12 Pkts,READY2EAT,54.61,48.68,85.5,conflict,0.35,,manual_required
14810,33726587,Al Kabeer Zing Chicken Strips 750 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Marinated & Breaded,750 gm,1,CKJCNA,JUMBO CHICKEN NUGGETS,1 Kgs x 5 Pkts,NUGGETS,53.29,44.9,85.5,conflict,0.24,,manual_required
14815,33726592,Al Kabeer French Fries 2.5 Kg,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,2.5 kg,1,CFBFA,BREADED FISH FILLET BULK,1 Kgs x 5 Pkts,FILLETS,52.24,41.9,85.5,conflict,0.08,,manual_required
14816,33726593,Al Kabeer Punjabi Samosa 900 gm,Al Kabeer,Samosa-Frozen,Punjabi,"Frozen Pizzas, Wraps, Sandwiches",900 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,53.89,46.6,85.5,conflict,0.67,,manual_required
14823,33726600,Al Kabeer Chicken Kofta 300 gm,Al Kabeer,Chicken Kofta-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,300 gm,1,CCCB,CHICKEN BIRYANI 400,400 Gms x 12 Pkts,READY2EAT,54.43,48.15,85.5,conflict,1.81,,manual_required
14825,33734011,Al Kabeer Paneer Cubes 500 gm,Al Kabeer,Paneer,No Variant,Paneer,500 gm,1,CKCCR,CHICKEN ‘N’ CHEESE RINGS 300,300 gms x 12 pkts,POP-CORN & CHICKEN FRIES,52.03,41.3,85.5,conflict,0.12,,manual_required
14826,33734026,Al Kabeer Zing Fish Fillet Spicy 750 gm,Al Kabeer,Zing Fish Fillet,No Variant,Breaded Seafood,750 gm,1,CMBAK,MEAT BALLS,300 Gms x 20 Pkts,MEAT BALLS,52.86,43.68,85.5,conflict,0.19,,manual_required
14841,33751730,Al Kabeer Punjabi Samosa 900 gm,Al Kabeer,Samosa-Frozen,Punjabi,"Frozen Pizzas, Wraps, Sandwiches",900 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,53.89,46.6,85.5,conflict,0.67,,manual_required
14847,33791116,Al Kabeer French Fries 1000 g,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,1 kg,1,CCSAKPR,A.K PRO CHEESE SAMOSA,4 X 1.2 KGS,SAMOSA,52.13,41.58,85.5,conflict,0.41,,manual_required
14849,33794479,Al Kabeer Chicken Fillet Non-spicy 750 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,750 gm,1,CKSAPR,AK PRO CHICKEN SAMOSA,4 X 1.2 KGS,SAMOSA,52.38,42.31,85.5,conflict,0.4,,manual_required
14862,33898365,Al Kabeer Chicken Zing Strips Spicy 750 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Marinated & Breaded,750 gm,1,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,FILLETS,53.73,46.15,85.5,conflict,1.11,,manual_required
14867,33899443,Al Kabeer Chicken Kofta 300 gm,Al Kabeer,Chicken Kofta-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,300 gm,1,CCCB,CHICKEN BIRYANI 400,400 Gms x 12 Pkts,READY2EAT,54.43,48.15,85.5,conflict,1.81,,manual_required
14870,33899446,Al Kabeer French Fries 2.5 Kg,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,2.5 kg,1,CFBFA,BREADED FISH FILLET BULK,1 Kgs x 5 Pkts,FILLETS,52.24,41.9,85.5,conflict,0.08,,manual_required
14878,33899454,Al Kabeer Punjabi Samosa 900 gm,Al Kabeer,Samosa-Frozen,Punjabi,"Frozen Pizzas, Wraps, Sandwiches",900 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,53.89,46.6,85.5,conflict,0.67,,manual_required
14885,33936570,Al Kabeer Blueberries Frozen Fruits 350 gm,Al Kabeer,Blueberries-Frozen,No Variant,Frozen Fruits,350 gm,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,52.76,43.37,85.5,conflict,1.0,,manual_required
14900,33943958,"Al Kabeer HASH BROWN FRIES, 1000 gm",Al Kabeer,Hash browns,No Variant,Frozen Potato/ Fries/ Onion rings,1 kg,1,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,51.2,38.94,85.5,conflict,0.12,,manual_required
14901,33943962,"AL KABEER ZING FISH FILLET MILD SPICY, 750 gm",Al Kabeer,Zing Fish Fillet,No Variant,Breaded Seafood,750 gm,1,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,52.62,42.99,85.5,conflict,0.49,,manual_required
14915,33950290,Al Kabeer CRAZY CHICKEN NUGGETS/CHICKEN NUGGETS / BREADED CHICKEN FILLET 750 gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Marinated & Breaded,750 gm,1,CCCTM,CHICKEN TIKKA MAKHANI & PILAU RICE,450 Gms x 12 Pkts,READY2EAT,54.61,48.68,85.5,conflict,0.35,,manual_required
14917,33950291,ALKABEER FRENCH FRIES 2.5kg,Al Kabeer,French Fries-Frozen,No Variant,Frozen Fries & Onion Rings,2.5 kg,1,CFBFA,BREADED FISH FILLET BULK,1 Kgs x 5 Pkts,FILLETS,52.24,41.9,85.5,conflict,0.08,,manual_required
14919,33950423,Al Kabeer FROZEN PANJABI SAMOSAS 900 gm,Al Kabeer,Samosa-Frozen,Punjabi,"Frozen Pizzas, Wraps, Sandwiches",900 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,54.63,48.74,85.5,conflict,0.73,,manual_required
14934,33953051,Al Kabeer Chicken / Vegetables Spring Roll 8's (280 gm),Al Kabeer,Spring Roll-Frozen,No Variant,"Frozen Pizzas, Wraps, Sandwiches",280 gm,1,CCCB,CHICKEN BIRYANI 400,400 Gms x 12 Pkts,READY2EAT,53.61,45.8,85.5,conflict,0.42,,manual_required
14935,33953139,Al Kabeer Chicken Kofta 300 gm,Al Kabeer,Chicken Kofta-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,300 gm,1,CCCB,CHICKEN BIRYANI 400,400 Gms x 12 Pkts,READY2EAT,54.43,48.15,85.5,conflict,1.81,,manual_required
