dump_row_id,offerid,offer_name,brand_name,dump_product,dump_variant,dump_segment,dump_packsize,candidate_rank,master_itemcode,master_itemname,master_item_spec,master_category,match_score,token_set_score,wratio_score,size_status,top1_margin,label,label_source
562,16264515,Al Kabeer Frozen Breaded Chicken Burgers 400g,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,4,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,56.74,54.76,85.5,conflict,,0,auto_high_confidence
562,16264515,Al Kabeer Frozen Breaded Chicken Burgers 400g,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,5,CBBOA,BEEF BURGERS BULK,2 Kgs x 5 Pkts,BURGERS,55.76,51.95,85.5,conflict,,0,auto_high_confidence
591,16276777,ALKABEER CHICKEN KIBBEH 400GPCE,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.3,62.07,85.5,exact,19.84,1,auto_high_confidence
591,16276777,ALKABEER CHICKEN KIBBEH 400GPCE,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,69.46,39.67,85.5,,,0,auto_high_confidence
591,16276777,ALKABEER CHICKEN KIBBEH 400GPCE,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.77,37.7,85.5,,,0,auto_high_confidence
591,16276777,ALKABEER CHICKEN KIBBEH 400GPCE,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,52.91,43.81,85.5,conflict,,0,auto_high_confidence
591,16276777,ALKABEER CHICKEN KIBBEH 400GPCE,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,52.58,42.86,85.5,conflict,,0,auto_high_confidence
713,16395881,AL KABEER 8 BREADED CHICKEN BURGERS 400G,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,100.0,91.57,86.99,exact,17.53,1,auto_high_confidence
713,16395881,AL KABEER 8 BREADED CHICKEN BURGERS 400G,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,2,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,82.47,42.55,85.5,exact,,0,auto_high_confidence
713,16395881,AL KABEER 8 BREADED CHICKEN BURGERS 400G,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,3,CBBUR,BEEF BURGERS 56 g.,840 g. x 9,BURGERS,57.21,56.1,85.5,conflict,,0,auto_high_confidence
713,16395881,AL KABEER 8 BREADED CHICKEN BURGERS 400G,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,4,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,57.11,55.81,85.5,conflict,,0,auto_high_confidence
713,16395881,AL KABEER 8 BREADED CHICKEN BURGERS 400G,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,5,CBBO24,24 BEEF BURGERS,1.2 Kgs x 8 Pkts,BURGERS,56.89,55.17,85.5,conflict,,0,auto_high_confidence
782,16443660,Al Kabeer  Kibbeh Chicken/ Beef 400 gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,20.88,1,auto_high_confidence
782,16443660,Al Kabeer  Kibbeh Chicken/ Beef 400 gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,71.19,44.63,85.5,,,0,auto_high_confidence
782,16443660,Al Kabeer  Kibbeh Chicken/ Beef 400 gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.77,37.7,85.5,,,0,auto_high_confidence
782,16443660,Al Kabeer  Kibbeh Chicken/ Beef 400 gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,55.08,50.0,85.5,conflict,,0,auto_high_confidence
782,16443660,Al Kabeer  Kibbeh Chicken/ Beef 400 gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.24,47.62,85.5,conflict,,0,auto_high_confidence
783,16443660,Al Kabeer  Kibbeh Chicken/ Beef 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,20.88,1,auto_high_confidence
783,16443660,Al Kabeer  Kibbeh Chicken/ Beef 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,71.19,44.63,85.5,,,0,auto_high_confidence
783,16443660,Al Kabeer  Kibbeh Chicken/ Beef 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.77,37.7,85.5,,,0,auto_high_confidence
783,16443660,Al Kabeer  Kibbeh Chicken/ Beef 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,55.08,50.0,85.5,conflict,,0,auto_high_confidence
783,16443660,Al Kabeer  Kibbeh Chicken/ Beef 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.24,47.62,85.5,conflict,,0,auto_high_confidence
818,16524407,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
818,16524407,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,70.82,43.55,85.5,,,0,auto_high_confidence
818,16524407,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,69.02,38.4,85.5,,,0,auto_high_confidence
818,16524407,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,55.23,50.43,85.5,conflict,,0,auto_high_confidence
818,16524407,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,BTS,BEEF TOPSIDE ALK,20 KGS,MEAT-INDIAN-TRD,54.65,48.78,85.5,conflict,,0,auto_high_confidence
819,16524407,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
819,16524407,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,70.82,43.55,85.5,,,0,auto_high_confidence
819,16524407,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,69.02,38.4,85.5,,,0,auto_high_confidence
819,16524407,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,55.23,50.43,85.5,conflict,,0,auto_high_confidence
819,16524407,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,BTS,BEEF TOPSIDE ALK,20 KGS,MEAT-INDIAN-TRD,54.65,48.78,85.5,conflict,,0,auto_high_confidence
831,16526648,Al Kabeer ZING CHICKEN STRIPS OR FILLET 750 GRAMS,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,750 gm,1,CKZSDA,ZING CHICKEN STRIPS SPICY 750 GRM,750 GMS X 8 PKT,STRIPS,89.21,78.48,76.53,exact,34.33,1,auto_high_confidence
831,16526648,Al Kabeer ZING CHICKEN STRIPS OR FILLET 750 GRAMS,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,750 gm,2,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,54.88,49.44,85.5,conflict,,0,auto_high_confidence
831,16526648,Al Kabeer ZING CHICKEN STRIPS OR FILLET 750 GRAMS,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,750 gm,3,VVGP9,GREEN PEAS 900,900 gm x 10 Pkts,TRADING-VEG,53.31,44.94,85.5,conflict,,0,auto_high_confidence
831,16526648,Al Kabeer ZING CHICKEN STRIPS OR FILLET 750 GRAMS,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,750 gm,4,VVGP,GREEN PEAS,400 gm x 20 Pkts,TRADING-VEG,51.27,39.13,85.5,conflict,,0,auto_high_confidence
831,16526648,Al Kabeer ZING CHICKEN STRIPS OR FILLET 750 GRAMS,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,750 gm,5,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,50.84,37.89,85.5,conflict,,0,auto_high_confidence
833,16528418,ALKABEER CHICKEN/BEEF KIBBEH 400 GM,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,20.88,1,auto_high_confidence
833,16528418,ALKABEER CHICKEN/BEEF KIBBEH 400 GM,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,71.19,44.63,85.5,,,0,auto_high_confidence
833,16528418,ALKABEER CHICKEN/BEEF KIBBEH 400 GM,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.77,37.7,85.5,,,0,auto_high_confidence
833,16528418,ALKABEER CHICKEN/BEEF KIBBEH 400 GM,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,55.08,50.0,85.5,conflict,,0,auto_high_confidence
833,16528418,ALKABEER CHICKEN/BEEF KIBBEH 400 GM,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.24,47.62,85.5,conflict,,0,auto_high_confidence
834,16528418,ALKABEER CHICKEN/BEEF KIBBEH 400 GM,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,20.88,1,auto_high_confidence
834,16528418,ALKABEER CHICKEN/BEEF KIBBEH 400 GM,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,71.19,44.63,85.5,,,0,auto_high_confidence
834,16528418,ALKABEER CHICKEN/BEEF KIBBEH 400 GM,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.77,37.7,85.5,,,0,auto_high_confidence
834,16528418,ALKABEER CHICKEN/BEEF KIBBEH 400 GM,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,55.08,50.0,85.5,conflict,,0,auto_high_confidence
834,16528418,ALKABEER CHICKEN/BEEF KIBBEH 400 GM,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.24,47.62,85.5,conflict,,0,auto_high_confidence
851,16533537,AL KABEER CHICKEN/BEEF KIBBEH 400GM,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
851,16533537,AL KABEER CHICKEN/BEEF KIBBEH 400GM,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,70.82,43.55,85.5,,,0,auto_high_confidence
851,16533537,AL KABEER CHICKEN/BEEF KIBBEH 400GM,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.45,36.8,85.5,,,0,auto_high_confidence
851,16533537,AL KABEER CHICKEN/BEEF KIBBEH 400GM,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,54.62,48.7,85.5,conflict,,0,auto_high_confidence
851,16533537,AL KABEER CHICKEN/BEEF KIBBEH 400GM,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.43,48.15,85.5,conflict,,0,auto_high_confidence
852,16533537,AL KABEER CHICKEN/BEEF KIBBEH 400GM,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
852,16533537,AL KABEER CHICKEN/BEEF KIBBEH 400GM,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,70.82,43.55,85.5,,,0,auto_high_confidence
852,16533537,AL KABEER CHICKEN/BEEF KIBBEH 400GM,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.45,36.8,85.5,,,0,auto_high_confidence
852,16533537,AL KABEER CHICKEN/BEEF KIBBEH 400GM,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,54.62,48.7,85.5,conflict,,0,auto_high_confidence
852,16533537,AL KABEER CHICKEN/BEEF KIBBEH 400GM,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.43,48.15,85.5,conflict,,0,auto_high_confidence
868,16534252,Al Kabeer Mutton Samosas 12's / Cheese Spring Rolls 8's (240g),Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,93.18,73.17,85.5,exact,16.64,1,auto_high_confidence
868,16534252,Al Kabeer Mutton Samosas 12's / Cheese Spring Rolls 8's (240g),Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,2,CCMS,MOZZERELLA CHEESE STICKS,250 GMS X24 PKTS,STICKS & FINGERS,76.55,45.64,85.5,close,,0,auto_high_confidence
868,16534252,Al Kabeer Mutton Samosas 12's / Cheese Spring Rolls 8's (240g),Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,3,CCMSA,MOZZARELLA CHEESE STICKS,1000G X 5 Pkts,STICKS & FINGERS,53.4,45.21,85.5,conflict,,0,auto_high_confidence
868,16534252,Al Kabeer Mutton Samosas 12's / Cheese Spring Rolls 8's (240g),Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,4,CBBO24,24 BEEF BURGERS,1.2 Kgs x 8 Pkts,BURGERS,51.91,40.94,85.5,conflict,,0,auto_high_confidence
868,16534252,Al Kabeer Mutton Samosas 12's / Cheese Spring Rolls 8's (240g),Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,5,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,51.88,40.88,85.5,conflict,,0,auto_high_confidence
869,16534252,Al Kabeer Mutton Samosas 12's / Cheese Spring Rolls 8's (240g),Al Kabeer,Spring Roll-Frozen,No Variant,"Frozen Pizzas, Wraps, Sandwiches",240 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,89.04,61.33,85.5,exact,12.96,1,auto_high_confidence
869,16534252,Al Kabeer Mutton Samosas 12's / Cheese Spring Rolls 8's (240g),Al Kabeer,Spring Roll-Frozen,No Variant,"Frozen Pizzas, Wraps, Sandwiches",240 gm,2,CCMS,MOZZERELLA CHEESE STICKS,250 GMS X24 PKTS,STICKS & FINGERS,76.08,44.3,85.5,close,,0,auto_high_confidence
869,16534252,Al Kabeer Mutton Samosas 12's / Cheese Spring Rolls 8's (240g),Al Kabeer,Spring Roll-Frozen,No Variant,"Frozen Pizzas, Wraps, Sandwiches",240 gm,3,CCMSA,MOZZARELLA CHEESE STICKS,1000G X 5 Pkts,STICKS & FINGERS,52.48,42.58,85.5,conflict,,0,auto_high_confidence
869,16534252,Al Kabeer Mutton Samosas 12's / Cheese Spring Rolls 8's (240g),Al Kabeer,Spring Roll-Frozen,No Variant,"Frozen Pizzas, Wraps, Sandwiches",240 gm,4,CBBO24,24 BEEF BURGERS,1.2 Kgs x 8 Pkts,BURGERS,51.99,41.18,85.5,conflict,,0,auto_high_confidence
869,16534252,Al Kabeer Mutton Samosas 12's / Cheese Spring Rolls 8's (240g),Al Kabeer,Spring Roll-Frozen,No Variant,"Frozen Pizzas, Wraps, Sandwiches",240 gm,5,CCF,CHICKEN FRIES,12 PKTS X 400 GRM,POP-CORN & CHICKEN FRIES,51.38,39.44,85.5,conflict,,0,auto_high_confidence
894,16536699,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
894,16536699,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,70.82,43.55,85.5,,,0,auto_high_confidence
894,16536699,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.45,36.8,85.5,,,0,auto_high_confidence
894,16536699,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,54.62,48.7,85.5,conflict,,0,auto_high_confidence
894,16536699,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.43,48.15,85.5,conflict,,0,auto_high_confidence
895,16536699,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
895,16536699,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,70.82,43.55,85.5,,,0,auto_high_confidence
895,16536699,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.45,36.8,85.5,,,0,auto_high_confidence
895,16536699,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,54.62,48.7,85.5,conflict,,0,auto_high_confidence
895,16536699,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.43,48.15,85.5,conflict,,0,auto_high_confidence
905,16540016,Al Kabeer Chicken / Lamb Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.34,62.18,85.5,exact,19.65,1,auto_high_confidence
905,16540016,Al Kabeer Chicken / Lamb Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,69.69,40.32,85.5,,,0,auto_high_confidence
905,16540016,Al Kabeer Chicken / Lamb Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,69.02,38.4,85.5,,,0,auto_high_confidence
905,16540016,Al Kabeer Chicken / Lamb Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,51.83,40.74,85.5,conflict,,0,auto_high_confidence
905,16540016,Al Kabeer Chicken / Lamb Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,BTS,BEEF TOPSIDE ALK,20 KGS,MEAT-INDIAN-TRD,51.8,40.65,85.5,conflict,,0,auto_high_confidence
906,16540016,Al Kabeer Chicken / Lamb Kibbeh 400gm,Al Kabeer,Lamb Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.34,62.18,85.5,exact,19.65,1,auto_high_confidence
906,16540016,Al Kabeer Chicken / Lamb Kibbeh 400gm,Al Kabeer,Lamb Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,69.69,40.32,85.5,,,0,auto_high_confidence
906,16540016,Al Kabeer Chicken / Lamb Kibbeh 400gm,Al Kabeer,Lamb Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,69.02,38.4,85.5,,,0,auto_high_confidence
